nombre_mes,nombre_dia,release_year,title,vote_count,vote_average,popularity
septiembre,Lunes,2011,Patton Oswalt: Finest Hour,3.0,8.0,0.129504
agosto,Martes,2009,Patton Oswalt: My Weakness Is Strong,9.0,7.7,0.905823
julio,Martes,2007,Patton Oswalt: Werewolves and Lollipops,4.0,6.9,0.262641
septiembre,Viernes,2009,Kevin Nealon: Now Hear Me Out!,2.0,5.5,0.158757
agosto,Sábado,2012,"Kevin Nealon: Whelmed, But Not Overly",4.0,5.5,0.578612
enero,Lunes,1979,The War at Home,1.0,8.0,0.040128
septiembre,Viernes,2005,One Bright Shining Moment,1.0,0.0,0.037986
diciembre,Martes,2014,The Woman in Black 2: Angel of Death,389.0,5.0,6.942139
agosto,Miércoles,1988,Sherlock Holmes: The Hound of the Baskervilles,23.0,6.6,1.831212
noviembre,Sábado,1967,Scattered Clouds,5.0,7.6,0.725312
julio,Viernes,2013,Dealin' with Idiots,12.0,5.0,1.369498
enero,Jueves,2009,Super Capers,2.0,2.5,1.221836
abril,Viernes,2011,Fight for Your Right Revisited,16.0,6.7,5.184915
febrero,Miércoles,1974,Busting,6.0,7.7,0.795192
febrero,Domingo,2012,Comes a Bright Day,18.0,5.4,4.947552
octubre,Martes,2004,Frankenstein,14.0,6.0,1.215853
mayo,Domingo,1986,"North and South, Book II",10.0,6.7,1.080461
abril,Miércoles,2013,Penthouse North,51.0,5.5,6.377068
junio,Jueves,2009,Johan Falk: GSI - Gruppen för särskilda insatser,12.0,7.2,1.650679
septiembre,Martes,2009,Johan Falk: Vapenbröder,9.0,6.6,1.286971
julio,Jueves,2008,Cheeky Girls,8.0,5.5,1.231199
marzo,Viernes,2012,Fresh Guacamole,46.0,7.6,4.406065
febrero,Viernes,2013,Adam and Dog,20.0,6.8,1.30961
julio,Sábado,2005,Bloodsuckers,11.0,4.4,0.722339
enero,Domingo,2012,Poolside,2.0,9.0,0.088651
octubre,Miércoles,1977,Stuntwoman,14.0,5.8,1.43083
enero,Miércoles,1997,Doodlebug,105.0,6.6,3.729927
septiembre,Miércoles,2009,Jean-Luc Cinema Godard,0.0,0.0,0.004841
diciembre,Jueves,2013,Tropico,30.0,8.4,1.759584
junio,Lunes,1895,Workers Leaving the Lumière Factory,52.0,6.2,0.693917
octubre,Lunes,2011,A Night at the Movies: The Horrors of Stephen King,3.0,7.7,0.679242
octubre,Viernes,2009,A Night at the Movies: The Suspenseful World of Thrillers,1.0,9.0,0.042765
febrero,Viernes,1981,"Bianco, rosso e Verdone",93.0,7.1,4.178734
enero,Viernes,1982,Borotalco,48.0,6.5,0.015022
octubre,Jueves,1983,Soap and Water,50.0,6.7,2.058947
enero,Domingo,1984,I due carabinieri,20.0,5.9,0.169231
enero,Miércoles,1986,Great!,23.0,6.2,1.682762
diciembre,Sábado,1987,My Sister and I,2.0,8.0,0.130579
diciembre,Lunes,1988,Compagni di scuola,39.0,6.8,1.914778
enero,Domingo,1989,The Child and the Policeman,7.0,5.4,0.568246
enero,Viernes,1992,Maledetto il giorno che t'ho incontrato,28.0,6.4,1.100118
enero,Sábado,1994,Perdiamoci di vista!,11.0,6.3,0.414483
diciembre,Viernes,1995,Viaggi di nozze,93.0,6.9,4.32364
enero,Lunes,1996,Iris Blond,22.0,5.3,1.066085
octubre,Viernes,1998,Gallo cedrone,24.0,5.0,1.735198
marzo,Miércoles,2000,A Chinese in a Coma,34.0,5.7,1.234936
febrero,Viernes,2004,Love Is Eternal While It Lasts,40.0,6.0,2.031126
enero,Viernes,2003,Ma che colpa abbiamo noi,9.0,6.1,0.465185
marzo,Viernes,2006,My best enemy,69.0,5.8,3.592797
marzo,Viernes,2008,"Grande, grosso e Verdone",78.0,5.6,4.309426
enero,Viernes,2010,"Me, Them And Lara",42.0,5.4,2.303734
marzo,Viernes,2012,Posti in piedi in paradiso,44.0,5.7,3.117252
junio,Domingo,2014,Man on High Heels,22.0,6.7,1.063154
septiembre,Sábado,2013,Miss Zombie,18.0,6.4,2.619554
febrero,Jueves,2014,Sotto una buona stella,74.0,5.9,3.469853
junio,Viernes,1970,Shinbone Alley,0.0,0.0,3.8e-05
junio,Viernes,2014,Lullaby,20.0,5.3,1.679045
agosto,Sábado,2014,Over Your Dead Body,12.0,7.1,0.459802
diciembre,Miércoles,1958,A Walk in the Old City of Warsaw,1.0,7.0,0.053252
mayo,Viernes,2014,Korengal,27.0,7.1,1.03755
enero,Lunes,2001,The Hire: Powder Keg,18.0,6.8,1.30639
enero,Lunes,2001,The Hire: Chosen,16.0,6.8,1.686588
enero,Lunes,2001,The Hire: Ambush,17.0,6.7,0.910518
enero,Martes,2002,The Hire: Ticker,17.0,6.1,1.194806
noviembre,Viernes,2002,The Hire: Beat the Devil,15.0,6.5,0.872822
enero,Martes,2002,The Hire: Hostage,17.0,6.5,1.043612
junio,Viernes,2014,"Pancho, el perro millonario",10.0,4.1,0.661399
octubre,Martes,2012,The Reef 2: High Tide,6.0,2.3,1.675072
abril,Viernes,2013,Filly Brown,10.0,5.9,0.445222
agosto,Viernes,2013,The Winter of Discontent,1.0,5.0,0.542998
agosto,Viernes,2007,The Nautical Chart,1.0,7.5,0.33911
febrero,Lunes,2009,Space Buddies,26.0,4.0,8.167788
noviembre,Viernes,2014,All Relative,17.0,5.3,0.760099
enero,Miércoles,2014,Imagine I'm Beautiful,3.0,6.5,0.705234
octubre,Miércoles,1976,The Body of My Enemy,10.0,6.2,0.662019
marzo,Jueves,1968,Pasha,11.0,6.7,1.049774
octubre,Miércoles,1962,The Gentleman from Epsom,6.0,5.8,0.551331
diciembre,Jueves,1964,The Great Spy Chase,18.0,6.5,1.576968
mayo,Martes,1961,Taxi for Tobruk,16.0,6.3,1.951488
enero,Jueves,2014,Forbidden Kingdom,71.0,4.9,5.653476
enero,Jueves,1997,"Excuse Me Darling, But Lucas Loved Me",2.0,5.0,0.072695
septiembre,Domingo,2013,Stay,9.0,4.6,2.96721
enero,Jueves,2010,No Distance Left to Run,7.0,6.9,0.346651
octubre,Viernes,2008,Santos,1.0,5.0,0.153135
diciembre,Miércoles,2013,A Patriotic Man,2.0,6.5,0.366128
septiembre,Lunes,2014,Houdini,77.0,7.1,3.988645
septiembre,Viernes,2010,A Night for Dying Tigers,1.0,4.0,0.508032
abril,Miércoles,1940,June Night,1.0,6.0,0.384436
noviembre,Viernes,1954,Fear,8.0,6.4,0.843535
diciembre,Viernes,1962,Hedda Gabler,3.0,7.0,0.389782
octubre,Jueves,1976,A Matter of Time,1.0,8.0,0.079472
octubre,Viernes,1934,Angele,2.0,5.5,0.270098
octubre,Jueves,1937,Harvest,1.0,5.0,0.050314
diciembre,Viernes,1940,The Well-Digger's Daughter,2.0,7.0,0.090592
enero,Jueves,1951,Topaze,1.0,7.0,0.6505
diciembre,Martes,1952,Manon of the Spring,4.0,6.9,0.499113
diciembre,Sábado,1933,The House on 56th Street,1.0,8.0,0.136997
diciembre,Viernes,1937,Daughter of Shanghai,2.0,6.0,0.386572
abril,Miércoles,1942,Lady Gangster,2.0,6.5,0.635338
abril,Sábado,1945,God Is My Co-Pilot,3.0,4.0,0.739619
noviembre,Miércoles,1945,Danger Signal,4.0,2.4,0.221643
abril,Viernes,1949,The Crooked Way,5.0,5.3,1.302981
mayo,Sábado,2014,The Color of Rain,8.0,5.8,0.727583
diciembre,Domingo,1992,To Grandmother's House We Go,8.0,5.6,0.909592
enero,Martes,2003,101 Dalmatians II: Patch's London Adventure,231.0,5.7,10.398905
enero,Miércoles,1949,Such a Pretty Little Beach,5.0,5.4,0.632151
febrero,Viernes,2011,Justin Bieber: Never Say Never,156.0,4.8,5.892524
junio,Martes,2009,Van Wilder: Freshman Year,122.0,5.2,8.30643
mayo,Domingo,1983,V,32.0,6.9,3.330159
octubre,Martes,2000,Shriek If You Know What I Did Last Friday the Thirteenth,70.0,4.8,3.956594
julio,Jueves,2013,Tarzan,223.0,5.5,8.651247
febrero,Martes,2007,Highlander V: The Source,53.0,3.5,6.06417
noviembre,Domingo,1985,"North and South, Book I",37.0,6.9,2.238623
abril,Viernes,2007,Seed,28.0,3.6,1.782765
marzo,Viernes,2012,StreetDance 2,110.0,5.3,5.728471
mayo,Jueves,1977,The Car,50.0,6.2,3.526676
febrero,Sábado,2014,The Hungover Games,148.0,4.3,6.125484
noviembre,Viernes,1997,Ishq,9.0,5.3,0.668028
septiembre,Sábado,2013,Nurse 3-D,120.0,4.9,5.192042
octubre,Martes,2012,Wrong Turn 5: Bloodlines,225.0,4.7,10.556938
noviembre,Sábado,1994,How The West Was Fun,13.0,4.6,2.725497
junio,Viernes,1990,A Cry in the Wild,6.0,6.7,0.80227
agosto,Miércoles,2013,Flu,83.0,7.0,4.522582
abril,Jueves,2012,McCullin,15.0,7.5,0.869409
diciembre,Jueves,2007,The Fox & the Child,82.0,6.4,4.625825
enero,Sábado,2004,Lili's Apron,0.0,0.0,0.002505
febrero,Viernes,2014,The White Haired Witch of Lunar Kingdom,22.0,4.8,1.134239
julio,Miércoles,2013,Kevin Hart: Let Me Explain,98.0,7.0,11.110533
agosto,Viernes,2012,"Tad, the Lost Explorer",136.0,5.6,11.003515
mayo,Domingo,1984,V: The Final Battle,33.0,7.3,3.126689
agosto,Martes,2011,Tactical Force,37.0,5.1,3.015625
noviembre,Martes,2002,Shark Attack 3: Megalodon,21.0,4.2,1.093584
septiembre,Sábado,2010,Prowl,39.0,4.4,1.573101
octubre,Sábado,2014,The Duke of Burgundy,99.0,6.1,6.509546
agosto,Miércoles,2014,Red Army,57.0,7.3,3.898604
octubre,Jueves,2012,Must Have Been Love,2.0,7.5,0.420708
febrero,Miércoles,2003,Shortcut to Happiness,34.0,5.1,3.201148
marzo,Miércoles,2013,Java Heat,29.0,5.1,4.601191
enero,Domingo,2006,The Sasquatch Gang,8.0,4.1,1.956502
mayo,Jueves,2013,Peeples,26.0,5.6,8.043632
octubre,Martes,2006,Save the Last Dance 2,85.0,5.2,3.981958
mayo,Viernes,2009,The Skeptic,31.0,5.2,3.6797
enero,Domingo,2006,Room 6,15.0,4.3,1.126642
noviembre,Martes,2002,When in Rome,72.0,5.6,3.732537
septiembre,Martes,2010,F,32.0,5.8,2.299942
marzo,Viernes,2014,The Single Moms Club,45.0,5.7,12.017861
septiembre,Jueves,2013,Nothing Left to Fear,59.0,4.6,5.317284
noviembre,Viernes,2007,Lake Dead,21.0,4.2,1.104265
diciembre,Jueves,2007,Hansel & Gretel,55.0,6.8,3.752484
enero,Martes,2002,Nine Lives,9.0,2.7,0.990855
febrero,Viernes,2013,The Power of Few,30.0,5.0,3.278622
enero,Lunes,2007,Unearthed,22.0,3.8,6.410024
noviembre,Viernes,2008,Private Valentine: Blonde & Dangerous,34.0,5.7,5.614419
junio,Jueves,2010,Gun,32.0,5.5,2.834545
septiembre,Martes,2008,Rest Stop: Don't Look Back,20.0,5.0,2.449903
septiembre,Martes,1969,Sabata,23.0,5.2,1.447975
octubre,Viernes,2011,The Reunion,32.0,5.4,1.849497
octubre,Viernes,2014,I Am Ali,31.0,6.8,3.191386
junio,Viernes,2014,Supermensch: The Legend of Shep Gordon,31.0,7.4,2.379799
diciembre,Lunes,1975,Lady Cocoa,1.0,5.0,0.203476
febrero,Miércoles,2015,It Follows,1894.0,6.6,20.359336
diciembre,Miércoles,1970,Take a Girl Like You,6.0,5.7,0.341527
junio,Jueves,2014,The Anomaly,145.0,4.8,13.860922
febrero,Viernes,2014,Sinbad: The Fifth Voyage,10.0,4.2,1.262737
marzo,Miércoles,2013,The Sarnos: A Life in Dirty Movies,3.0,7.3,0.321083
septiembre,Domingo,1982,Sweeney Todd: The Demon Barber of Fleet Street,4.0,5.1,0.314668
abril,Miércoles,2011,Touchback,26.0,5.5,1.609267
abril,Martes,2012,Unit 7,43.0,5.8,2.977321
octubre,Martes,2001,Wishmaster 3: Beyond the Gates of Hell,38.0,3.8,8.893041
noviembre,Domingo,1999,The Magical Legend of the Leprechauns,20.0,6.7,2.043987
agosto,Viernes,2012,Thunderstruck,37.0,5.5,7.239241
octubre,Jueves,2014,The Town that Dreaded Sundown,167.0,5.7,8.494374
mayo,Miércoles,2012,White Elephant,27.0,6.2,0.160574
octubre,Jueves,2012,Maattrraan,7.0,6.4,0.59039
noviembre,Miércoles,2007,The Tattooist,20.0,5.1,1.869749
diciembre,Martes,2003,Leprechaun: Back 2 tha Hood,26.0,4.9,2.551286
noviembre,Lunes,2009,Summer's Blood,20.0,5.2,1.707129
junio,Martes,2010,The Stranger,15.0,4.8,1.23558
mayo,Jueves,2008,No Man's Land: The Rise of Reeker,27.0,4.4,8.618134
febrero,Sábado,2009,The Shortcut,39.0,4.6,14.596309
septiembre,Martes,1996,Sometimes They Come Back... Again,28.0,4.0,2.637369
diciembre,Viernes,1998,The Dentist 2: Brace Yourself,20.0,4.3,1.127098
noviembre,Jueves,1991,Highway to Hell,19.0,6.1,1.80809
diciembre,Viernes,2012,U.F.O.,47.0,3.1,8.695473
noviembre,Martes,1980,Little Lord Fauntleroy,43.0,7.0,6.821649
mayo,Viernes,1972,Tower of Evil,12.0,5.8,0.817183
enero,Jueves,2009,The Six Wives of Henry Lefay,25.0,5.5,10.940348
junio,Miércoles,2011,Swinging with the Finkels,30.0,4.3,1.747904
octubre,Domingo,1961,The Power and the Glory,0.0,0.0,0.162939
noviembre,Lunes,2013,The Girl from Nagasaki,2.0,5.5,1.011966
febrero,Miércoles,2006,Man Exposed,6.0,6.0,0.221628
abril,Miércoles,1962,All Fall Down,6.0,5.8,5.285622
agosto,Jueves,1995,Nur über meine Leiche,3.0,5.3,0.161326
julio,Miércoles,2010,Run If You Can,3.0,6.7,0.165787
febrero,Viernes,2013,Someone's Gaze,29.0,6.7,1.631553
febrero,Jueves,2011,Time Freak,6.0,6.3,0.358068
septiembre,Jueves,2011,Above Us Only Sky,8.0,6.3,1.227323
agosto,Viernes,2014,Goodbye to Language,56.0,6.6,2.662659
julio,Sábado,2007,The Perfect World of Kai,26.0,7.3,2.880395
noviembre,Viernes,1977,Planet of Dinosaurs,8.0,4.4,0.858026
enero,Miércoles,2013,The Berlin File,56.0,6.5,7.453745
diciembre,Miércoles,2013,The Attorney,36.0,7.0,6.549272
febrero,Sábado,1932,The Hatchet Man,3.0,4.2,0.308959
octubre,Viernes,1963,Die zwölf Geschworenen,1.0,9.0,0.074898
mayo,Sábado,2014,The Final Girl,7.0,6.2,0.37654
noviembre,Lunes,1986,Dot and the Whale,0.0,0.0,8e-06
agosto,Viernes,1968,The Blood of Fu Manchu,3.0,4.2,0.463793
marzo,Sábado,2011,All Things Fall Apart,28.0,5.4,1.364335
octubre,Domingo,2010,Altitude,85.0,4.9,4.715525
junio,Sábado,1963,Carry On Cabby,21.0,7.1,4.639023
diciembre,Lunes,1975,Carry On Behind,19.0,5.6,3.463556
abril,Domingo,1962,Carry On Cruising,19.0,5.7,4.866607
junio,Viernes,1969,Che!,2.0,3.8,0.364037
septiembre,Viernes,1987,China Girl,8.0,6.6,0.180898
agosto,Viernes,1973,Cops and Robbers,5.0,5.3,0.018297
junio,Miércoles,1968,Never a Dull Moment,2.0,6.3,1.942718
octubre,Viernes,2010,Cyrus: Mind of a Serial Killer,17.0,4.4,0.771924
octubre,Jueves,2011,Memories of My Melancholy Whores,10.0,6.6,1.467361
noviembre,Miércoles,2013,Get a Horse!,76.0,7.6,5.418712
octubre,Jueves,2014,Happy New Year,70.0,5.9,4.631534
septiembre,Sábado,2010,Bill Burr: Let It Go,21.0,8.0,1.296848
septiembre,Martes,2008,Bill Burr: Why Do I Do This?,14.0,7.9,1.080121
diciembre,Domingo,1940,Pride of the Bowery,2.0,6.5,0.11681
marzo,Viernes,2011,His Way,2.0,6.0,0.662728
enero,Miércoles,1992,Into the Sun,6.0,4.2,1.172193
marzo,Martes,2013,Jack the Giant Killer,27.0,3.2,1.565726
julio,Sábado,1949,Lost Boundaries,2.0,4.8,0.108984
febrero,Domingo,1988,Elvis and Me,2.0,3.5,0.908671
septiembre,Jueves,1992,Child of Rage,8.0,4.8,0.299491
noviembre,Sábado,1996,Christmas Every Day,7.0,5.8,1.548156
julio,Domingo,2008,Picture This,109.0,5.4,13.415919
junio,Sábado,1916,Going Straight,2.0,6.5,0.315423
julio,Miércoles,1994,Scorned,7.0,4.9,3.821994
septiembre,Viernes,2011,Mardi Gras: Spring Break,34.0,4.5,5.886775
enero,Sábado,1946,The Face of Marble,2.0,5.5,0.162634
agosto,Lunes,1971,The Horsemen,5.0,6.0,0.000844
abril,Viernes,2012,The Man Who Shook the Hand of Vicente Fernandez,3.0,6.2,0.859109
julio,Viernes,1987,The Squeeze,6.0,5.8,1.478446
octubre,Miércoles,1978,The Squeeze,2.0,5.5,0.404348
abril,Viernes,2006,Journey to the End of the Night,9.0,6.8,1.352039
agosto,Viernes,1985,The Bride,21.0,5.4,5.503779
junio,Lunes,2002,Wishmaster 4: The Prophecy Fulfilled,34.0,4.1,2.637066
noviembre,Viernes,2011,Will,19.0,6.8,1.222804
enero,Sábado,2014,Lizzie Borden Took An Ax,55.0,5.6,7.185427
julio,Viernes,1979,Tim,17.0,6.3,7.165079
diciembre,Domingo,1999,Switching Goals,47.0,5.0,3.152153
febrero,Martes,2010,Wrong Side of Town,14.0,5.7,1.751625
julio,Miércoles,1997,Snowboard Academy,3.0,3.7,0.149382
noviembre,Viernes,2012,The End,43.0,4.6,2.367002
mayo,Domingo,1977,The White Buffalo,25.0,5.3,2.930324
noviembre,Martes,1999,Shark Attack,9.0,3.7,0.661772
enero,Martes,2008,Killer Movie,17.0,6.1,1.773237
diciembre,Viernes,1964,Sex and the Single Girl,17.0,5.9,1.045178
junio,Viernes,2007,The Wizard of Gore,14.0,5.7,6.731577
agosto,Miércoles,2000,Python,24.0,3.7,1.764837
enero,Viernes,2014,No Thanks,2.0,5.8,1.50671
octubre,Sábado,2013,Grave Halloween,28.0,4.4,8.872865
marzo,Domingo,2014,At the Devil's Door,100.0,4.7,4.964202
febrero,Sábado,2013,Reaching for the Moon,37.0,6.3,3.318055
septiembre,Domingo,2013,Beneath the Harvest Sky,7.0,6.4,7.558162
febrero,Martes,2007,Hotel Very Welcome,4.0,6.0,0.501029
septiembre,Sábado,2004,Off Beat,16.0,6.5,1.149831
agosto,Martes,2000,"Love, Money, Love",2.0,2.5,0.173764
julio,Viernes,2011,Garbage Prince,0.0,0.0,0.0105
enero,Viernes,1987,Ator the Iron Warrior,4.0,3.0,1.691841
agosto,Viernes,1979,The New Godfathers,0.0,0.0,0.1907
febrero,Viernes,1978,Battle of the Stars,0.0,0.0,0.357165
septiembre,Viernes,1977,War of the Planets,3.0,3.0,0.406617
febrero,Jueves,2013,The Weight of Elephants,3.0,7.3,0.189664
diciembre,Miércoles,1975,White Fang and the Hunter,2.0,5.0,0.06978
octubre,Viernes,1975,Lisztomania,6.0,5.2,1.144401
abril,Jueves,1974,Super Stooges vs the Wonder Women,0.0,0.0,0.291053
agosto,Sábado,1973,Battle of the Amazons,3.0,5.0,0.159935
junio,Sábado,1970,Il tuo dolce corpo da uccidere,2.0,7.5,0.000844
diciembre,Miércoles,1964,The Magnificent Gladiator,0.0,0.0,0.00124
abril,Viernes,1976,Rattlers,5.0,5.4,0.000578
enero,Martes,1968,Blablablá,0.0,0.0,0.006336
octubre,Jueves,2004,The Uninvited Guest,29.0,6.6,2.753646
noviembre,Sábado,2013,Paradise,10.0,5.3,1.117197
mayo,Lunes,2014,The (Dead Mothers) Club,1.0,6.0,0.363873
enero,Domingo,1989,Confessor Caressor,0.0,0.0,0.000592
febrero,Miércoles,1932,The Studio Murder Mystery,0.0,0.0,0.001312
junio,Viernes,1933,Midnight Mary,4.0,5.8,0.228547
marzo,Sábado,2011,Knockout,17.0,4.7,1.654237
diciembre,Sábado,1933,Goofy Movies Number One,2.0,5.5,0.14163
noviembre,Sábado,1934,Bosko's Parlor Pranks,0.0,0.0,0.001347
junio,Sábado,2013,Tapia,1.0,8.0,0.07896
noviembre,Viernes,2012,Trapped in the Closet: Chapters 23-33,4.0,6.5,0.433321
diciembre,Sábado,1956,Three Brave Men,1.0,6.5,0.370534
noviembre,Domingo,1926,The Great Gatsby,0.0,0.0,0.001224
mayo,Sábado,1941,Thieves Fall Out,0.0,0.0,0.339049
marzo,Miércoles,1938,Merlusse,2.0,7.3,0.358163
enero,Martes,2013,Open Heart,1.0,5.0,0.177433
diciembre,Viernes,1978,The Gift of Love,0.0,0.0,0.05385
marzo,Lunes,1958,The Loyal 47 Ronin,1.0,7.0,0.668944
junio,Sábado,1950,This Side of the Law,3.0,3.2,0.403762
noviembre,Viernes,1975,The Spiritual Boxer,4.0,7.4,0.45593
abril,Sábado,1939,Women in the Wind,0.0,0.0,0.624762
febrero,Domingo,1938,The Lone Ranger,0.0,0.0,0.001707
agosto,Sábado,2014,Katt Williams: Priceless: Afterlife,2.0,10.0,0.476007
diciembre,Martes,1959,Take a Giant Step,2.0,6.5,0.447164
febrero,Viernes,1974,Pets,5.0,6.1,0.904194
diciembre,Jueves,1936,That Girl From Paris,0.0,0.0,0.125647
abril,Lunes,1935,Swedenhielms,0.0,0.0,0.021164
enero,Jueves,2012,Sebastian Maniscalco: What's Wrong with People?,2.0,7.0,0.110506
noviembre,Domingo,1959,Samurai Vendetta,2.0,6.5,0.11533
febrero,Martes,1970,The Challenge,0.0,0.0,0.233947
abril,Viernes,2008,Newcastle,10.0,4.7,0.510191
septiembre,Martes,1952,Mr. Denning Drives North,3.0,7.3,0.311483
enero,Miércoles,1950,The Cheat,0.0,0.0,0.00567
julio,Martes,1954,Beautiful Stranger,3.0,3.0,0.114253
enero,Sábado,2000,Without Lying Down: Frances Marion and the Power of Women in Hollywood,1.0,7.0,0.104882
enero,Sábado,2013,"See You Tomorrow, Everyone",4.0,5.4,1.270233
agosto,Miércoles,2011,Rebirth,2.0,8.3,0.37198
enero,Lunes,2010,Skateland,13.0,5.8,2.150786
julio,Jueves,2005,Stuart Little 3: Call of the Wild,65.0,4.6,4.014225
septiembre,Jueves,2011,Urban Explorer,28.0,5.3,1.569303
agosto,Sábado,1998,The Substitute 2: School's Out,19.0,5.1,6.643263
marzo,Domingo,2013,Shadow People,44.0,5.0,3.388843
septiembre,Sábado,2008,Seventh Moon,28.0,4.0,7.961566
enero,Viernes,2002,Snow Queen,19.0,5.9,4.749467
abril,Martes,2011,Sacrifice,18.0,5.0,6.738661
septiembre,Sábado,1939,The Old Maid,7.0,7.8,2.603629
febrero,Lunes,1993,Maniac Cop 3: Badge of Silence,21.0,5.0,2.18104
agosto,Viernes,1946,Step By Step,2.0,6.0,0.222951
junio,Viernes,1941,The Get-Away,3.0,3.2,0.493968
julio,Viernes,1968,Hate Thy Neighbor,3.0,1.7,0.17341
junio,Jueves,2011,Pimp Bullies,2.0,2.5,1.05862
septiembre,Martes,2010,Pink Saris,1.0,5.0,0.041178
julio,Viernes,2013,Espacio interior,2.0,6.0,0.164352
noviembre,Jueves,2011,The Dancer,2.0,5.3,0.158252
octubre,Viernes,1978,Witch's Night Out,2.0,7.5,0.085039
enero,Domingo,2012,Kings Point,1.0,5.0,0.04353
junio,Viernes,1957,The Seventh Sin,1.0,6.0,1.461728
marzo,Jueves,1974,The Green Hornet,6.0,6.3,0.92288
julio,Miércoles,2005,Mantle,0.0,0.0,0.141464
abril,Sábado,1997,Onibi: The Fire Within,3.0,5.2,1.035742
agosto,Martes,1957,Pickup Alley,1.0,6.0,0.392625
abril,Domingo,1987,Long Day's Journey Into Night,2.0,8.0,1.046644
octubre,Miércoles,1952,The Golden Hawk,0.0,0.0,0.67175
diciembre,Martes,1959,Summer of the Seventeenth Doll,2.0,6.0,0.387082
abril,Miércoles,2006,Too Tough to Die: A Tribute to Johnny Ramone,2.0,7.3,0.148078
abril,Martes,2014,The Formula,6.0,3.2,0.814013
agosto,Miércoles,1948,Without Pity,1.0,5.0,0.448027
mayo,Miércoles,1945,Where Do We Go from Here?,2.0,3.0,0.104985
julio,Sábado,1931,The Man in Possession,0.0,0.0,0.00119
agosto,Martes,1928,Submarine,0.0,0.0,0.067138
junio,Miércoles,1961,Two Loves,2.0,4.5,0.385559
diciembre,Sábado,2011,Method to the Madness of Jerry Lewis,1.0,7.0,1.513452
diciembre,Miércoles,1987,The Innocents,4.0,4.6,0.034341
junio,Sábado,1929,The Four Feathers,0.0,0.0,0.415178
septiembre,Viernes,1941,Lady Scarface,1.0,6.0,0.598395
noviembre,Sábado,1947,Mine Own Executioner,3.0,7.2,0.551786
noviembre,Viernes,1963,The Green Years,7.0,6.3,0.475908
febrero,Jueves,1947,The Arnelo Affair,4.0,5.3,0.467517
abril,Viernes,1933,Looking Forward,0.0,0.0,0.572083
diciembre,Sábado,1930,Passion Flower,2.0,3.0,0.292069
julio,Viernes,1959,The Beat Generation,2.0,5.3,0.318002
diciembre,Lunes,1946,San Quentin,1.0,5.0,0.220049
septiembre,Sábado,1950,Pretty Baby,0.0,0.0,0.065017
diciembre,Martes,2010,Made in Romania,2.0,4.8,0.14258
mayo,Jueves,1949,Johnny Allegro,2.0,6.0,0.084702
septiembre,Jueves,1948,Walk a Crooked Mile,2.0,5.5,0.959509
febrero,Sábado,2014,Haunting of the Innocent,5.0,2.3,1.020566
agosto,Viernes,1962,The Boys,1.0,7.0,0.442789
diciembre,Lunes,1966,Tender Scoundrel,3.0,4.7,1.928445
diciembre,Jueves,1966,Once Before I Die,1.0,0.0,0.176989
junio,Martes,1954,Jungle Man-Eaters,1.0,3.0,0.444053
agosto,Martes,2012,The Kill Hole,4.0,4.9,0.220524
enero,Martes,2011,Princess and the Pony,5.0,4.7,0.522892
mayo,Martes,1956,Wicked as They Come,2.0,7.0,0.522081
junio,Sábado,1932,Night Court,1.0,8.0,0.144281
noviembre,Lunes,2011,The Littlest Angel,2.0,8.5,0.498207
julio,Miércoles,1953,Valley of Head Hunters,0.0,0.0,0.005018
febrero,Domingo,1930,Loose Ankles,1.0,0.0,0.385938
noviembre,Sábado,1952,Voodoo Tiger,0.0,0.0,0.002418
enero,Martes,2009,Sergio,0.0,0.0,0.006632
junio,Lunes,1972,One Is a Lonely Number,2.0,6.0,0.0339
julio,Viernes,2011,Somewhere Tonight,2.0,6.0,0.187489
septiembre,Domingo,2012,Roman Polanski: Odd Man Out,1.0,5.0,0.325527
diciembre,Jueves,2002,The Hound of the Baskervilles,12.0,5.4,1.070263
mayo,Viernes,2010,Psych:9,18.0,4.3,1.849045
marzo,Sábado,2007,Her Best Move,8.0,3.9,0.98754
abril,Domingo,1945,Tarzan and the Amazons,9.0,5.0,2.164087
diciembre,Martes,2003,The Bone Snatcher,12.0,4.5,6.123475
febrero,Martes,2008,Snow Buddies,42.0,4.9,5.71765
abril,Sábado,2013,Trust Me,27.0,5.5,2.735064
septiembre,Martes,2007,The Haunting Hour: Don't Think About It,22.0,5.6,1.935899
agosto,Viernes,1946,The Time of Their Lives,14.0,6.5,1.131386
septiembre,Martes,2009,The Message,27.0,7.2,2.208448
